,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ufsquare,Sum,AVGfdust,AVGufdust,AVGozone,AVGnd,AVGcm,AVGsgas,SDfdus,SDufdust,SDozone,SDnd,SDcm,SDsgas
2027,20180413,100,도심권,111123,종로구,29,13,0.028,0.035,0.7,0.005,169,42.768,,,,,,,,,,,,
2028,20180413,100,도심권,111121,중구,29,13,0.023,0.04,0.5,0.003,169,42.566,,,,,,,,,,,,
2029,20180414,100,도심권,111131,용산구,15,9,0.032,0.021,0.4,0.002,81,24.455,,,,,,,,,,,,
2030,20180414,104,동남권,111274,강동구,23,12,0.033,0.018,0.4,0.004,144,35.455,,,,,,,,,,,,
2031,20180414,104,동남권,111273,송파구,22,10,0.035,0.015,0.5,0.004,100,32.554,,,,,,,,,,,,
2032,20180414,104,동남권,111262,서초구,27,13,0.034,0.02,0.3,0.003,169,40.357,,,,,,,,,,,,
2033,20180414,104,동남권,111261,강남구,17,9,0.02,0.026,0.3,0.004,81,26.35,,,,,,,,,,,,
2034,20180414,103,서남권,111301,양천구,19,10,0.029,0.025,0.4,0.002,100,29.456,,,,,,,,,,,,
2035,20180414,103,서남권,111281,금천구,21,11,0.037,0.018,0.4,0.002,121,32.457,,,,,,,,,,,,
2036,20180414,103,서남권,111251,관악구,20,13,0.035,0.025,0.4,0.003,169,33.463,,,,,,,,,,,,
2037,20180414,103,서남권,111241,동작구,22,9,0.031,0.021,0.4,0.002,81,31.454,,,,,,,,,,,,
2038,20180414,103,서남권,111231,영등포구,21,12,0.024,0.023,0.6,0.003,144,33.65,,,,,,,,,,,,
2039,20180414,103,서남권,111221,구로구,26,12,0.035,0.019,0.3,0.003,144,38.357,,,,,,,,,,,,
2040,20180414,103,서남권,111212,강서구,18,10,0.034,0.022,0.4,0.002,100,28.458,,,,,,,,,,,,
2041,20180414,100,도심권,111123,종로구,17,10,0.037,0.019,0.4,0.005,100,27.461,,,,,,,,,,,,
2042,20180414,102,동북권,111311,노원구,22,10,0.039,0.016,0.4,0.004,100,32.459,,,,,,,,,,,,
2043,20180414,100,도심권,111121,중구,17,10,0.036,0.019,0.4,0.002,100,27.457,,,,,,,,,,,,
2044,20180414,102,동북권,111291,강북구,15,6,0.041,0.011,0.3,0.002,36,21.354,,,,,,,,,,,,
2045,20180414,102,동북권,111171,도봉구,21,12,0,0,0,0,144,33,,,,,,,,,,,,
2046,20180414,102,동북권,111161,성북구,25,8,0.031,0.019,0.6,0.004,64,33.654,,,,,,,,,,,,
2047,20180414,102,동북권,111152,동대문구,15,9,0.021,0.027,0.4,0.005,81,24.453,,,,,,,,,,,,
2048,20180414,102,동북권,111151,중랑구,15,8,0.029,0.019,0.4,0.005,64,23.453,,,,,,,,,,,,
2049,20180414,102,동북권,111142,성동구,24,13,0.026,0.018,0.3,0.005,169,37.349,,,,,,,,,,,,
2050,20180414,102,동북권,111141,광진구,20,10,0.032,0.015,0.5,0.003,100,30.55,,,,,,,,,,,,
2051,20180414,101,서북권,111201,마포구,21,12,0.033,0.018,0.3,0.003,144,33.354,,,,,,,,,,,,
2052,20180414,101,서북권,111191,서대문구,18,9,0.039,0.014,0.7,0.003,81,27.756,,,,,,,,,,,,
2053,20180414,101,서북권,111181,은평구,18,11,0.039,0.014,0.4,0.002,121,29.455,,,,,,,,,,,,
2054,20180415,100,도심권,111121,중구,57,18,0.036,0.016,0.4,0.002,324,75.454,,,,,,,,,,,,
2055,20180415,104,동남권,111274,강동구,96,26,0.032,0.018,0.5,0.004,676,122.554,,,,,,,,,,,,
2056,20180415,104,동남권,111273,송파구,96,22,0.034,0.015,0.4,0.005,484,118.454,,,,,,,,,,,,
2057,20180415,104,동남권,111262,서초구,99,25,0.035,0.016,0.4,0.003,625,124.454,,,,,,,,,,,,
2058,20180415,104,동남권,111261,강남구,69,19,0.023,0.018,0.4,0.005,361,88.446,,,,,,,,,,,,
2059,20180415,103,서남권,111301,양천구,59,20,0.03,0.021,0.4,0.003,400,79.454,,,,,,,,,,,,
2060,20180415,103,서남권,111281,금천구,64,20,0.031,0.021,0.4,0.003,400,84.455,,,,,,,,,,,,
2061,20180415,103,서남권,111251,관악구,80,28,0.035,0.023,0.4,0.003,784,108.461,,,,,,,,,,,,
2062,20180415,103,서남권,111241,동작구,66,20,0.032,0.018,0.4,0.003,400,86.453,,,,,,,,,,,,
2063,20180415,103,서남권,111231,영등포구,82,27,0.025,0.018,0.6,0.004,729,109.647,,,,,,,,,,,,
